# D_real	D_model
1374.8705	1576.3677
1521.1916	1454.9430
2317.8285	2753.5951
1847.2136	1986.9411
1776.4192	1831.4743
1163.4307	1308.6512
2014.4329	2038.3434
1239.1602	1335.2232
1129.3100	1097.3012
1378.7969	1356.0605
1434.6372	1341.5163
1332.9891	1196.6253
1307.6987	1279.7027
1302.2170	1199.1526
1199.8096	1132.2102
1346.9878	1183.8505
1237.9289	1307.4028
1452.6417	1351.5794
1000.4624	1032.7686
1115.9512	1054.2927
1809.8831	1664.6261
1112.4262	1115.4936
1961.1415	1872.1632
822.0870	831.0981
1566.3997	1695.4760
920.1500	993.1274
1641.8621	1698.8325
2110.2287	1965.0127
1259.9571	1282.5042
1805.7190	1850.8190
1022.4040	1092.6038
1750.1429	1792.4600
837.4999	828.9729
1370.1723	1264.9186
1203.4172	1263.8627
1156.0830	1071.4873
1285.8242	1204.0669
1474.0275	1490.4600
815.2037	763.3250
1137.1271	1070.5443
1115.8633	1153.0603
1399.8732	1223.9020
1554.5842	1507.5387
1512.5902	1491.0047
1916.5224	2168.3399
1507.3371	1435.7782
1763.2294	1483.2306
1508.2092	1490.6790
1689.5937	1630.7541
1449.6124	1421.9297
1218.5688	1177.8833
1815.1686	1756.5759
1394.2607	1435.2630
1381.8951	1368.9127
1106.0502	1137.6959
1190.9958	1322.0049
1366.7417	1487.6159
1163.9137	1360.7608
1342.2366	1220.9369
1173.7521	1113.3477
1686.9218	1759.4437
1020.9290	1044.7799
1182.2724	1147.2872
1096.0703	1014.7832
1534.2862	1493.3362
1401.3386	1300.0788
1530.9216	1388.1077
1410.8636	1340.8829
1145.6897	1087.1380
1486.3714	1366.1255
1752.5587	1871.0112
2124.9614	2472.3772
1326.4875	1387.6595
1689.9692	1780.1702
1744.8536	1929.5347
1819.6458	2229.6455
1544.2691	1620.5194
2071.4198	2016.4781
1438.3748	1456.8349
1555.8734	1585.6298
1952.7184	1995.3085
2004.8621	2041.7475
2435.1628	2201.2833
1997.2962	1808.8433
1450.0052	1400.0904
2424.9953	2571.1363
1585.9593	1537.0651
1489.9899	1480.3155
1223.2645	1139.7548
1617.6489	1682.5876
1108.2243	1056.7975
1414.8374	1386.3012
924.2776	937.1451
1415.2406	1244.3416
1227.5052	1118.0474
1011.6783	991.9385
1234.0130	1122.1484
1040.1346	1064.6220
1325.0721	1163.8393
1321.1688	1328.2146
1324.2681	1170.5362
1781.5746	1624.4590
1378.2594	1291.9071
1221.6440	1094.3838
2262.3497	2178.1325
1887.4965	2003.0549
2618.8303	2615.6074
1928.4815	1878.2923
2615.0792	2599.2453
2171.3498	2051.6018
2065.0952	2082.6555
1779.0208	1860.7292
929.1797	913.2294
934.2660	870.2011
1203.2747	1295.7531
1140.4065	1258.9202
1217.4999	1196.3118
1063.2916	1105.6912
1677.6177	1649.7642
1646.0744	1574.2249
1623.5624	1690.4928
1179.2175	1228.3057
958.5494	920.5357
938.7098	985.3771
970.7507	951.0789
895.5819	832.1749
1119.7183	1154.7000
1219.6955	1218.1502
1432.5613	1433.4420
1259.5583	1554.5369
2246.1033	2310.1721
1395.6991	1635.0125
1053.3195	1018.1822
815.6776	918.9886
1194.2734	1239.4749
1423.5073	1363.4537
1501.6205	1617.4267
1577.0130	1529.7918
2092.8378	2125.2252
1700.7463	2015.1060
2233.8550	2610.6379
1186.5298	1148.8886
1501.6458	1957.7170
1314.8559	1602.1629
1472.0214	1462.4278
1255.1112	1255.5433
1391.9978	1573.7084
1486.7535	1477.4536
900.6092	912.0181
1397.1371	1482.1346
1488.0413	1887.4379
1119.4101	1123.8305
1343.0763	1388.2060
889.8815	882.5758
1124.2064	1080.0120
2113.5650	1968.2251
1017.5898	965.6588
1023.5609	1000.7957
1888.1247	1758.1996
797.2866	739.0271
1104.3355	1175.1898
1113.2044	1060.6253
1759.8310	1719.1562
893.2139	812.7755
2303.3434	2256.8150
1344.7836	1386.6200
2033.9830	1961.6931
1198.4532	1095.8161
1467.1670	1396.5275
1600.0487	1556.1369
1187.5572	1201.9097
1355.2210	1454.6185
1638.1560	1514.5722
1480.5404	1380.0620
1707.9227	1679.9634
1836.7422	1888.8819
1182.1197	1214.1396
1533.4233	1495.5868
1748.0732	1742.2101
1402.7095	1398.7362
1409.5978	1394.3579
1666.2845	1599.9578
1069.4587	1045.4344
1558.7546	1547.5594
2870.3038	2696.4358
1309.9240	1257.5627
1528.5395	1434.1151
1356.6300	1223.8942
1193.6432	1249.3746
1653.6708	1604.9623
1119.4753	1101.4336
1093.0389	1203.3561
1709.2709	1555.7786
2915.1679	2624.6505
928.9413	916.1435
1564.0189	1431.7908
1308.3551	1249.0372
977.5797	1008.9034
1675.3507	1470.2041
1302.2016	1160.6382
2157.3002	1990.3218
985.2573	944.7523
2369.1283	2286.9781
1404.8840	1373.0513
1259.7484	1156.4121
1213.7351	1146.3917
2425.7333	2248.6323
1855.0111	1716.1591
1923.1825	1719.8325
1556.5568	1565.3051
1445.0246	1378.9750
1597.8229	1492.8071
2223.5613	2097.3386
2035.9148	1986.2183
1236.4894	1108.1931
1098.2099	1045.8088
1789.7324	1610.8796
1047.6440	1039.3094
1457.9636	1521.4401
2497.6393	2336.3478
1209.0616	1131.2590
866.2690	797.2591
1027.3461	950.9958
976.0092	916.2281
1700.2065	1828.7520
1887.3476	1981.2670
1343.1448	1395.7399
1297.5935	1417.9468
1416.1518	1593.8717
837.6765	907.9438
1904.3713	2212.2317
1080.5642	1087.9081
1945.0069	1912.9916
1358.3906	1400.1603
1723.5025	1768.8612
1331.4425	1356.0428
1441.9660	1543.4873
1126.4604	1102.3139
1150.3712	1054.9725
1213.9815	1139.7140
1322.8163	1317.2988
854.2090	810.2901
1596.2497	1894.0612
1660.9901	1711.6399
1174.7306	1212.8467
1145.4056	1117.3120
1069.8935	968.0108
1641.4859	1578.0583
2868.3445	2856.6687
1500.9577	1604.2188
2239.9027	2164.5279
980.0765	917.6029
1288.9597	1273.4186
1223.4402	1073.7714
1993.0670	1860.1263
1977.1947	1799.8642
1519.6927	1643.5951
1456.2641	1550.2468
2937.8249	2881.0944
2247.0814	2107.8634
2240.0449	2105.6650
2583.5795	2690.6551
1735.1908	1784.0171
1132.7877	1086.9094
1699.0303	2114.8981
2808.7766	2914.6713
2013.9993	1929.7935
1150.1669	1157.6407
2002.9890	2123.8194
1613.9498	1509.5589
1570.4522	1430.3290
1987.1361	2070.3843
903.3078	885.5303
1030.4630	1054.8881
2454.6258	2255.6609
1218.3862	1351.9393
1126.0382	1088.2403
1323.5033	1221.6906
1144.4566	1164.2998
1100.2318	932.7411
966.6514	844.9077
2785.6978	2561.9317
1165.1991	1157.1672
828.9934	941.5949
1037.4247	954.9743
1003.6757	935.8168
1567.0676	1406.8966
1318.2390	1317.7940
2174.8519	2018.2621
2089.6545	2032.0074
833.1999	842.5865
1703.5924	1689.6671
2393.6572	2324.6740
2116.6833	1946.5223
2072.7957	2051.1180
2137.3172	1981.3776
1809.9492	1686.8094
1106.7100	1215.8861
987.4037	1110.6246
973.9230	1000.8047
1192.4009	1060.0679
1152.9497	1131.3987
1485.7133	1886.7777
871.4614	892.9098
1704.8519	1588.2802
996.5235	968.1792
1799.5374	1993.2940
1912.5755	1961.7049
2895.6821	3022.8852
1014.9660	969.3291
1752.3059	1692.3959
2184.7595	2318.3921
1864.6195	1803.9191
2270.8562	2202.9051
1629.6592	1624.3710
1985.8190	1740.6033
2095.2091	1894.3574
2293.7572	2101.8513
1148.2347	1197.2665
1685.2837	1644.0630
1602.9008	1506.1862
660.1363	658.9590
1819.5568	2111.6825
1144.3876	1155.0675
1363.7265	1266.1426
1149.1275	1045.6041
1504.4826	1630.5821
1338.2186	1284.7513
1546.2341	1401.2555
1482.5960	1313.8322
1219.0615	1545.7607
1507.3908	1487.0074
919.2045	1115.8042
1072.8001	1232.8504
972.7405	1000.6203
1428.0749	1323.9924
1753.1728	1658.2530
1875.7553	2042.2500
1123.7237	1269.6692
1407.9858	1620.4000
1675.7336	1708.3954
1523.2426	1808.0838
1400.6777	1544.5355
1033.6677	1221.2416
1550.7221	1836.5985
1821.0187	2269.2975
1499.0600	1776.9288
1458.3758	1514.1020
1721.2222	1673.5029
1215.9901	1229.4849
1322.3456	1433.7639
1416.7682	1442.8444
1329.7564	1275.0894
1320.4117	1166.5638
1891.2739	1722.5147
1226.6772	1091.4179
1323.9906	1313.0910
1707.1467	1588.7778
1646.9860	1501.1659
994.8352	928.5806
2021.0995	1959.9936
782.5733	796.5658
1810.8203	1778.6843
2564.9396	2564.0330
1784.9770	1824.0759
1904.5469	1929.0013
1869.9176	1775.2228
2261.7995	2129.9326
1001.9711	987.6234
1456.0968	1610.9212
1133.1708	1177.0442
1897.3012	1691.8502
1429.8762	1580.0269
1443.1684	1444.0564
904.4379	868.1290
1197.4686	1089.2433
2816.9288	2772.9650
2149.8760	2048.9817
2153.3369	2202.7580
2382.7574	2299.4678
489.9551	476.7987
1079.6648	1044.5717
1039.1987	1044.3223
1265.9961	1259.3836
1398.8277	1446.1801
1687.3912	1588.2534
1299.0258	1238.2306
1090.7190	1198.5525
1026.5174	1026.6445
1199.3715	1184.8599
1291.4709	1221.5793
1016.8928	953.9256
1240.3774	1240.6394
1065.6627	1198.3334
2245.6059	2190.3598
2488.8069	2572.4854
2556.7589	2508.9022
1398.0297	1647.6914
1444.7643	1623.2760
1290.9369	1521.2672
1587.1912	1856.8815
1375.3291	1264.7644
1737.3296	1767.5786
1438.9371	1636.5638
1966.4404	1890.3264
1558.8351	1490.8330
872.9078	879.3765
1130.9461	1029.9218
1232.5494	1480.0084
1379.4028	1464.7693
1142.4185	1362.8331
1270.0996	1398.9092
1235.4663	1348.2311
1688.3291	1536.3183
1633.0566	1617.1271
1714.5658	1583.8128
1623.6718	1443.7555
1461.2382	1440.1479
1553.5192	1572.7822
1585.4797	1526.8566
1554.1419	1439.6489
1652.0499	1478.0521
967.2647	927.6438
1049.2888	1091.0293
1377.4266	1421.8062
1298.3740	1343.2450
1127.5323	1083.8528
1151.9253	1098.6369
1090.7355	1078.1428
1236.8468	1348.0619
1084.1587	1085.7251
1187.0527	1121.2386
851.1204	845.1722
1491.2159	1535.6888
1504.0888	1563.7743
1190.7880	1134.8299
1069.8869	984.6913
958.0992	968.5665
1314.6486	1324.3742
1407.4353	1333.9175
1545.8942	1598.5978
954.6036	994.0800
1523.0985	1494.2781
993.9266	997.3390
1587.7966	1577.0190
965.8892	1018.7605
1222.0851	1096.5108
1446.7273	1555.8689
2196.9920	2098.4130
1417.3705	1447.7476
1690.9033	1680.2500
2074.9053	1916.6940
1740.7757	1779.5454
1704.0516	1684.2461
1239.8488	1195.9377
1720.7446	1893.5467
2121.7999	2450.3145
1028.7512	1103.5715
2300.6614	2451.3778
2272.0753	2304.8787
2354.2358	2602.7507
1932.7674	2042.2453
2116.3969	2361.1868
1496.5323	1555.8204
1126.1998	1064.5985
1371.7806	1291.9841
1125.2502	1100.8833
1968.9172	2055.5031
1197.7867	1458.4214
1206.9399	1221.9472
1462.1672	1393.0513
1031.8188	1045.2899
1503.1973	1403.6816
1584.6088	1442.5727
1080.0116	1139.3687
1482.5630	1782.5058
1605.5423	1928.1846
1297.0108	1268.7856
1106.3955	1124.9604
1721.9733	1817.7725
1479.7875	1739.1829
1244.6847	1396.4050
1338.7983	1569.6748
1911.9291	2036.9418
1330.0045	1232.6208
1161.8163	1067.5856
1064.1809	1207.7355
1139.1857	1234.1491
964.1634	1044.0101
1243.1187	1219.9156
1926.5620	1959.0636
1268.2646	1312.7749
1206.1957	1156.5773
3031.6890	3091.1561
1389.6053	1478.3224
2225.0724	2156.2818
2187.5292	2035.5751
2271.7799	2116.0714
2140.7111	2061.9738
2014.9360	1905.4852
1322.9732	1257.1185
1326.5127	1257.1599
2227.2351	1924.7376
2815.2613	2748.6728
1578.1841	1528.1198
1270.3070	1277.6334
1397.4165	1605.7182
1094.6853	991.5992
1086.8408	1062.6505
1349.0560	1225.4114
1855.8200	1636.2934
1831.7079	1766.1727
474.8052	483.6714
1851.3514	1869.0251
1779.4255	1601.5942
2780.0950	2650.1292
933.9106	957.6142
984.8315	990.1975
1507.2734	1600.3693
1341.2576	1208.1991
1800.0092	1698.5968
1331.3730	1180.2220
1232.4553	1188.0842
1178.1294	1219.3908
1265.4402	1210.0322
1135.4968	1156.9780
1043.8908	1039.2252
1301.2064	1478.5506
1303.9137	1348.0708
1900.9758	1773.0398
1054.6668	1118.4749
1074.3519	1005.2000
975.6249	926.1582
1588.5792	1722.5693
1351.8757	1318.5757
1010.9461	938.2862
1335.8701	1158.3782
915.6238	863.9734
1497.8668	1420.0553
1871.1550	1662.9738
1180.8730	1093.3225
2223.8168	2090.7116
1755.6919	1758.4468
1927.0558	2011.5574
1354.9192	1391.5031
1540.5593	1542.4208
1452.1284	1603.8610
1396.3363	1500.6808
1292.0259	1179.4779
1702.8130	1727.2380
1414.1563	1382.7267
908.8740	866.4577
2199.3770	2104.5764
1358.0250	1451.9050
1759.6034	1589.0280
1646.5938	1783.1329
1595.3959	1415.9251
1635.2541	1592.8277
1748.0183	1591.2319
2048.5021	1940.2289
1252.7490	1193.6143
1071.7826	1098.8653
945.1042	1003.0503
1451.9377	1466.9441
1822.8494	1616.2246
1276.5340	1161.4818
1322.5853	1392.4170
1134.4126	1121.3189
1287.9930	1375.7253
1262.3134	1259.4932
1559.6108	1490.8008
2138.5488	1868.1659
1157.8294	1060.6130
1000.3439	966.8056
1468.0579	1606.1367
1946.4170	1756.4951
1070.6830	1021.5831
1581.2682	1397.3285
1184.0372	1139.9838
2579.7192	2347.9568
894.0442	939.9793
1136.4643	1314.7532
2100.0186	2272.9316
1354.7649	1211.4978
1169.6495	1159.7819
1189.3486	1015.8076
1152.3454	1096.4511
1386.6961	1376.2856
2097.0546	1990.9282
981.3491	1096.4064
1808.7020	1670.7259
1224.6485	1309.7484
1593.7211	1674.3661
1398.6962	1491.3571
665.3916	651.6579
1701.8202	1794.4481
1656.5346	1505.1751
1714.1727	1522.1902
1426.4382	1457.6093
1200.4545	1186.4771
1246.8063	1324.6282
1306.4567	1283.2151
1144.2347	1238.2585
1171.2638	1367.5237
1245.4216	1236.1574
1243.6917	1257.8080
1644.2065	1960.4918
1388.9442	1412.6365
1037.0482	1161.3837
1656.6720	1545.5779
1057.5760	1024.2221
2104.9190	1951.6570
1587.0315	1578.5522
1709.2103	1708.0884
1894.5825	1904.4396
1455.2134	1430.2332
1515.9964	1444.5176
1523.7378	1515.3627
1283.5599	1222.1968
1515.5761	1413.7026
1307.3202	1252.8855
1061.4368	1018.0403
1230.0406	1200.2579
983.5136	1038.3954
1379.3488	1600.3731
1851.2955	1775.8854
1529.0559	1519.3304
1138.0628	1239.4838
1197.6122	1161.7943
1510.3023	1480.1108
1623.3315	1656.9671
1104.4605	1109.1573
1560.4281	1516.7033
1171.8976	1167.6185
1346.0097	1294.6343
1049.2473	999.1236
1656.9007	1527.2970
868.8803	822.9149
938.4919	881.6700
915.4229	939.3498
1207.1288	1134.7101
1147.3718	1131.1278
1536.2835	1454.8560
1427.8267	1642.3036
1286.4109	1391.0561
994.4959	905.6550
1854.0871	1609.3365
843.1162	950.2684
904.6988	875.6900
1211.2233	1319.2191
935.5881	1041.1206
1783.5790	1827.2477
975.4425	908.0160
1066.8936	1073.2157
1400.0861	1635.4033
990.3151	927.4336
993.5024	961.9558
1878.2987	1633.8041
1782.4455	1699.2975
1081.8142	1099.1488
1511.7506	1447.4146
1004.3266	948.8493
1750.2260	1521.1361
905.2177	850.0447
1440.8550	1342.0149
1206.1517	1249.4487
1552.8625	1430.0972
1356.0653	1309.7923
1558.1319	1463.2426
2492.3332	2445.6486
3689.6717	3702.9459
2274.0064	2113.0592
1756.7900	2038.4744
2095.7963	2213.3326
704.5843	701.2938
1365.6416	1541.3906
1066.3348	1113.7473
2042.7310	1937.2893
1514.0941	1691.8980
1328.5086	1293.2575
1388.3087	1474.2049
1439.1192	1373.3794
1008.4300	1028.8455
1050.0095	1088.9582
1662.1077	1639.8625
1505.6899	1541.8479
1460.3928	1433.8529
1085.2198	1081.0537
1311.0622	1347.5285
1406.4651	1448.6438
1286.1011	1280.5272
1095.9024	1202.5839
1321.7265	1387.8213
1377.6912	1298.9126
1492.8201	1572.0016
1399.6182	1333.6967
1260.6201	1417.1926
1163.7611	1276.5308
1362.0529	1326.8602
1084.1517	1186.3562
652.2768	646.0085
1032.6234	931.4913
1244.3432	1155.0697
1634.6177	1597.9515
1718.6684	1654.1466
1257.5727	1139.8939
841.7660	850.1359
1046.6962	1048.2137
1396.1658	1460.8795
1232.6224	1229.3445
1047.4588	1215.4966
1128.4414	1063.3635
1044.3936	1066.0685
1291.4949	1341.2218
1103.7654	1049.4708
2257.0148	2160.0319
2897.7402	2954.5819
2149.8437	2058.5760
1527.4652	1543.6123
1145.9647	1183.4513
916.7431	891.7533
1049.1782	1032.5367
923.0753	924.2510
1060.5253	1134.7352
1202.8853	1353.3122
1477.2708	1372.8394
1164.3397	1145.5309
1038.9302	933.0161
1186.4312	1239.4947
1108.8584	982.5599
963.7702	1058.5887
1065.5750	1112.3853
1431.4318	1507.6326
1868.2883	2043.9058
1256.2599	1187.9423
1975.4526	1996.9382
749.5238	743.0720
1094.0274	1091.4041
1402.4593	1259.7913
955.4507	855.6284
1669.5179	1629.7319
1442.6451	1275.3654
1043.3916	916.9471
1102.5666	1015.4738
1357.1411	1691.7713
1415.7592	1730.4528
1877.1785	2019.3514
1600.4543	1480.1253
1522.2542	1524.5002
1119.3864	1066.9194
1759.4189	1796.0136
2556.8526	2404.4438
2691.4173	2506.4702
1463.8231	1440.5593
1817.5533	1967.9207
1629.3054	1745.0049
1641.9062	1504.6222
1361.9093	1229.5015
1720.3401	1716.9304
1958.9033	1849.2942
2122.5259	1868.7876
1260.9730	1176.7230
1686.1978	1683.3710
1169.4644	1060.6069
1535.6956	1421.8477
1301.1679	1265.6176
1361.0456	1354.2839
1298.2049	1169.3614
1319.5507	1281.5885
1026.1667	932.3320
947.0950	921.9040
1502.4074	1437.9506
1450.7846	1287.4063
1085.3133	1086.4014
1373.7700	1270.7659
1632.6114	1849.2063
1368.9532	1446.9537
1295.3073	1413.1720
1668.6536	1713.1121
1415.9806	1409.8972
1043.2315	1049.4803
1401.6062	1348.4888
1188.3064	1059.3507
1468.2384	1435.8910
1412.4964	1364.1408
1199.9142	1329.1057
2388.1912	2336.2136
1568.0297	1566.0821
1514.7472	1484.6538
1680.5928	1691.7479
1121.3318	1101.2688
1314.9319	1274.5207
1248.2356	1342.2675
1675.7288	2073.1884
1479.2393	1444.5103
1637.7946	1464.4706
1908.2508	1794.4974
1473.2586	1400.5049
1648.7965	1461.0541
1480.2550	1438.1095
953.7363	897.5645
1716.6258	1567.3561
1608.8005	1430.8494
1701.4129	1765.0453
1595.6544	1484.9128
938.0362	886.6352
1027.7145	985.0756
1113.6952	1036.8896
2517.4140	2385.6450
1333.7125	1378.3976
1197.1195	1118.6371
1565.4383	1424.5220
1961.7974	1611.3066
1883.9613	1667.2462
2012.6065	1672.4183
1305.7730	1232.3502
1222.1690	1168.1070
1251.1275	1273.4544
1454.5336	1545.4999
1306.1520	1359.5459
1543.6194	1570.8950
1160.8686	1173.7866
819.0385	765.6507
1405.1633	1499.3002
1061.3011	1102.1220
1308.9859	1348.3523
1314.6562	1226.2879
1749.0406	1664.0886
1460.4975	1442.9487
1802.4988	1652.7810
930.3833	857.3914
2082.7496	1872.3587
1527.1994	1890.7009
1332.3918	1176.8730
1401.5142	1637.6291
1627.2213	1795.1947
1292.2790	1191.3413
1306.6235	1265.1597
1563.9153	1482.6527
1155.6405	1059.1369
1861.1932	1940.9549
1589.5487	1647.4089
1630.6174	1750.7036
1598.6635	1477.8914
1122.9755	1120.4392
1501.5069	1536.1156
1439.6388	1467.3408
1238.9479	1409.2005
1673.6801	1756.2050
1321.7299	1301.8821
1408.1960	1492.4872
1118.5169	1119.8830
1306.2925	1213.4554
1217.9134	1276.3746
1417.7648	1358.0523
915.0929	907.6431
1886.9112	1682.6167
2042.8757	1785.3652
1705.1431	1648.1914
2068.5838	1891.7664
1744.9266	1707.3526
1477.0603	1362.2059
1742.4652	1599.8391
1355.2147	1347.1830
1202.1219	1209.4991
1040.7137	941.4892
1253.3379	1130.5671
850.6257	848.9046
1089.0317	1079.5184
1329.2829	1191.6103
958.8029	862.4749
1118.7721	1139.9925
1254.3441	1351.8902
892.8219	861.8677
1728.1939	1792.4759
1154.1161	1079.2752
2158.6033	2223.0780
1351.1639	1346.1430
1466.0488	1246.1248
1550.0335	1542.7271
1458.3326	1270.3307
1395.8402	1501.8286
689.7413	693.6440
1820.6741	1982.1451
2293.2758	2169.3847
1502.1162	1516.5418
1006.7835	969.8144
867.9188	826.1344
1289.5709	1224.9069
1471.6250	1444.5885
862.8528	903.3161
1198.5804	1150.9114
1125.3471	1131.5114
2344.7215	2207.9142
1191.4688	1169.6157
