# d_ij	D_ij  (Smith-Waterman)
110.0000	1234.5169
87.0000	1783.1781
112.0000	1075.8364
67.0000	1090.5577
52.0000	716.5864
44.0000	580.0000
98.0000	1934.0993
82.0000	1848.9813
45.0000	872.9009
76.0000	1135.9190
81.0000	1103.3168
75.0000	1356.2286
95.0000	1257.3035
89.0000	1207.2465
86.0000	1565.5721
85.0000	1009.9089
66.0000	851.6854
67.0000	718.8129
93.0000	1430.5481
94.0000	1675.6491
109.0000	1419.5732
94.0000	1068.3052
83.0000	1324.4606
72.0000	865.7967
64.0000	772.3082
67.0000	1022.6808
77.0000	1148.6113
98.0000	1583.4633
51.0000	645.1077
92.0000	1197.4840
80.0000	931.6480
64.0000	961.5176
122.0000	2071.4246
119.0000	2172.4042
106.0000	1390.7595
51.0000	824.6478
95.0000	856.1192
68.0000	1045.2598
87.0000	1002.1677
80.0000	841.4773
62.0000	709.8958
94.0000	1363.0701
76.0000	930.1957
100.0000	1093.8135
103.0000	1161.4491
88.0000	1026.3411
72.0000	934.9909
81.0000	876.1667
95.0000	1149.1440
111.0000	1550.3432
85.0000	899.2552
106.0000	1295.5215
99.0000	1539.0893
59.0000	883.8348
72.0000	1233.9028
62.0000	903.5818
76.0000	983.5446
73.0000	1113.6696
58.0000	670.5520
59.0000	870.9879
101.0000	1422.0675
108.0000	1675.5739
111.0000	1518.2477
100.0000	1136.6477
91.0000	1149.5477
66.0000	794.6018
100.0000	1398.8252
41.0000	734.9095
70.0000	1116.3602
72.0000	843.5805
86.0000	982.6983
60.0000	984.7558
65.0000	685.4050
65.0000	737.2082
99.0000	1189.0046
58.0000	683.3037
89.0000	920.6932
61.0000	821.6593
81.0000	1057.8828
80.0000	1488.1183
71.0000	1311.3123
80.0000	1105.5026
67.0000	634.2838
84.0000	1219.4523
89.0000	841.8242
97.0000	1178.0000
107.0000	1042.4759
99.0000	1218.9914
94.0000	1186.0826
109.0000	1352.9479
115.0000	1203.0677
103.0000	1366.9748
119.0000	1253.8660
118.0000	991.8851
110.0000	1242.6246
48.0000	794.5313
80.0000	1023.5136
103.0000	1569.1131
83.0000	1089.0638
58.0000	889.5167
105.0000	1613.3729
94.0000	1502.4633
102.0000	1673.3105
81.0000	1024.9702
99.0000	1760.6806
79.0000	1023.3572
87.0000	1042.2610
99.0000	1353.5125
81.0000	954.0629
98.0000	1392.8747
75.0000	1289.1067
81.0000	1140.1667
85.0000	972.9481
93.0000	1375.0156
46.0000	526.9004
86.0000	1111.9137
101.0000	1643.6630
75.0000	925.6371
65.0000	1104.4510
79.0000	1019.3155
81.0000	967.9897
107.0000	1177.9457
86.0000	1328.3253
64.0000	876.6482
73.0000	836.6242
64.0000	1040.7305
109.0000	1938.8791
67.0000	829.6626
66.0000	854.5408
59.0000	683.3593
75.0000	859.9837
62.0000	804.3432
70.0000	832.0697
79.0000	1009.8257
84.0000	909.4042
87.0000	1043.1855
87.0000	883.5089
89.0000	810.3357
63.0000	1250.7422
126.0000	1807.8761
89.0000	1002.6625
99.0000	1061.7212
57.0000	728.7112
66.0000	813.8206
84.0000	1017.3397
89.0000	1173.2161
76.0000	997.8978
70.0000	988.2732
67.0000	838.2625
82.0000	1081.2641
64.0000	645.0023
93.0000	1449.3599
77.0000	1331.0282
94.0000	1612.7170
73.0000	1217.5763
82.0000	1370.5488
73.0000	977.3577
68.0000	1067.2544
84.0000	1439.5874
72.0000	1131.9046
115.0000	1429.7007
101.0000	2186.1921
104.0000	2066.3552
101.0000	2108.6536
70.0000	847.7051
65.0000	680.1911
76.0000	726.7104
55.0000	542.7891
73.0000	858.0793
76.0000	905.3066
82.0000	1280.0437
82.0000	812.2438
64.0000	927.7651
127.0000	2186.4391
60.0000	875.7054
102.0000	1335.9132
44.0000	499.8680
79.0000	794.0050
111.0000	1562.1229
102.0000	1231.2709
112.0000	1208.0430
89.0000	1633.3805
60.0000	862.0858
79.0000	1107.4999
69.0000	1063.6635
69.0000	764.2434
100.0000	1079.7815
94.0000	860.2674
46.0000	560.6425
98.0000	1116.3494
89.0000	1157.0981
77.0000	1140.7208
59.0000	1065.1817
99.0000	1145.0188
52.0000	1181.6277
71.0000	983.2131
62.0000	925.1249
97.0000	1150.8484
71.0000	835.5956
85.0000	1188.0118
87.0000	1092.6170
109.0000	1122.0036
88.0000	1118.7368
79.0000	956.2908
84.0000	1411.3851
65.0000	692.6673
54.0000	702.1880
67.0000	1069.9178
72.0000	930.3053
62.0000	707.1407
52.0000	616.8565
77.0000	960.4020
76.0000	880.0545
82.0000	1128.2340
79.0000	1229.2681
70.0000	1136.8465
127.0000	1309.9450
91.0000	1545.2210
62.0000	1437.2056
89.0000	1816.3909
61.0000	861.5544
81.0000	1217.3430
65.0000	994.9653
77.0000	1041.5584
76.0000	1136.2024
74.0000	758.7885
87.0000	1165.7187
101.0000	1054.6412
52.0000	693.4493
57.0000	951.2707
86.0000	1083.8745
105.0000	1566.4929
100.0000	1513.8098
112.0000	1623.5098
21.0000	492.1585
51.0000	980.1245
67.0000	1564.7581
51.0000	769.0072
90.0000	1713.3651
62.0000	762.0892
62.0000	941.3735
44.0000	665.0865
75.0000	832.9682
48.0000	526.6840
67.0000	986.6245
59.0000	861.8793
107.0000	1415.1311
60.0000	799.7225
63.0000	932.3154
97.0000	1302.2611
89.0000	1494.5836
86.0000	1470.4231
91.0000	1376.5188
89.0000	1200.9546
84.0000	1470.9575
88.0000	977.4231
86.0000	1239.3837
79.0000	985.4156
47.0000	690.0290
65.0000	890.6425
95.0000	1150.0870
125.0000	1627.1583
97.0000	1049.8324
116.0000	1585.7389
81.0000	971.6028
46.0000	804.4849
85.0000	1469.3876
80.0000	889.7056
92.0000	1141.9352
69.0000	725.2889
78.0000	1151.8090
81.0000	931.8648
106.0000	1604.1957
96.0000	1023.5644
82.0000	1186.5210
78.0000	995.0317
71.0000	954.0335
68.0000	1144.4946
122.0000	1952.8512
84.0000	913.3455
81.0000	1093.9781
69.0000	773.4934
78.0000	827.5554
100.0000	1094.2998
108.0000	1155.0602
71.0000	1201.7404
67.0000	952.0063
70.0000	733.2121
64.0000	906.8054
48.0000	518.9605
73.0000	933.4859
71.0000	949.3977
69.0000	944.7476
66.0000	837.0448
88.0000	986.7137
77.0000	897.0418
75.0000	814.5993
63.0000	955.0099
95.0000	1348.2537
101.0000	893.6330
91.0000	864.7797
61.0000	759.3076
89.0000	1532.2911
92.0000	1183.0351
56.0000	829.5975
47.0000	691.7254
84.0000	1203.3453
101.0000	2791.6540
93.0000	1065.8086
43.0000	633.5835
100.0000	1425.5118
95.0000	1642.7063
91.0000	952.1449
70.0000	924.6232
94.0000	1485.0576
41.0000	499.8760
58.0000	1256.7641
35.0000	556.5645
67.0000	935.2967
59.0000	845.1911
67.0000	890.2786
60.0000	721.3432
66.0000	724.5882
82.0000	852.2112
66.0000	666.1982
67.0000	742.8997
71.0000	926.6348
111.0000	976.0430
114.0000	1710.8618
87.0000	1341.9076
95.0000	1347.5326
72.0000	871.1073
67.0000	770.7529
85.0000	1400.5642
110.0000	1275.6410
72.0000	1164.9704
99.0000	1276.9009
88.0000	1237.3569
68.0000	830.8454
72.0000	970.6204
67.0000	920.5542
53.0000	813.9558
37.0000	549.1047
98.0000	1534.2764
73.0000	675.4465
70.0000	723.9088
69.0000	897.3316
56.0000	848.9499
59.0000	1020.5743
47.0000	759.4077
106.0000	1344.9178
93.0000	1090.0807
81.0000	975.7971
71.0000	763.0491
94.0000	1018.8464
76.0000	1237.2550
77.0000	796.2336
85.0000	939.9213
53.0000	716.6003
82.0000	1064.4341
100.0000	1104.4456
53.0000	1083.8764
85.0000	793.8539
77.0000	880.7292
89.0000	974.6897
76.0000	787.0349
65.0000	862.8998
77.0000	1262.1141
82.0000	892.8292
79.0000	975.4773
90.0000	914.7153
84.0000	959.9958
72.0000	923.0840
77.0000	887.3849
72.0000	1123.2204
74.0000	1325.7496
86.0000	924.5756
99.0000	1166.5693
62.0000	1200.8364
91.0000	921.1145
98.0000	1087.4300
79.0000	910.1758
58.0000	652.9655
65.0000	733.6511
54.0000	608.7955
63.0000	871.4563
84.0000	1034.7773
85.0000	1084.6437
33.0000	775.8737
86.0000	1259.5158
93.0000	1139.1067
53.0000	791.6641
77.0000	958.9891
84.0000	1140.9417
70.0000	768.8043
55.0000	663.4847
105.0000	1304.4800
79.0000	804.9273
91.0000	895.1357
78.0000	730.5204
99.0000	1069.3643
71.0000	853.3534
67.0000	820.2024
96.0000	2035.8566
74.0000	893.2614
73.0000	929.8538
60.0000	814.3120
60.0000	715.0301
50.0000	987.8279
69.0000	917.8431
96.0000	1470.0694
81.0000	952.8211
84.0000	898.0713
88.0000	1302.4377
76.0000	1131.3231
76.0000	763.1435
71.0000	1140.3877
63.0000	1065.9812
128.0000	1619.5283
116.0000	1802.4816
102.0000	816.8035
94.0000	1504.4959
79.0000	1256.4665
66.0000	908.6055
88.0000	1526.9905
53.0000	688.5202
81.0000	1195.1887
66.0000	828.0942
66.0000	721.2129
104.0000	1196.9996
46.0000	716.1173
84.0000	1454.1898
71.0000	912.1425
88.0000	1402.2411
61.0000	928.8810
39.0000	489.6325
72.0000	998.1182
70.0000	1076.3550
89.0000	1370.0759
82.0000	1040.7593
58.0000	1000.8456
74.0000	874.3226
66.0000	821.5668
70.0000	829.8434
74.0000	624.5414
104.0000	1060.2151
107.0000	1240.6917
91.0000	1230.3512
75.0000	1613.4373
109.0000	1708.5936
103.0000	1754.1961
109.0000	1962.7420
87.0000	1588.2859
61.0000	897.8441
87.0000	923.5692
79.0000	873.7757
89.0000	1054.4591
79.0000	800.5523
66.0000	704.4970
73.0000	962.5404
67.0000	642.3737
74.0000	909.5537
101.0000	1376.0625
107.0000	1116.4497
65.0000	728.6069
84.0000	903.4667
85.0000	1140.4508
100.0000	1056.0511
78.0000	1009.7425
92.0000	1235.9110
77.0000	1141.2537
73.0000	905.8146
50.0000	626.2460
57.0000	1309.4686
64.0000	883.2168
80.0000	1555.9049
84.0000	820.4535
95.0000	1004.9259
69.0000	802.3939
45.0000	1082.7428
105.0000	1099.2452
112.0000	1068.9846
69.0000	1185.8583
89.0000	1193.9162
101.0000	1366.7260
96.0000	1145.0677
85.0000	898.8682
66.0000	998.6591
82.0000	1014.6901
93.0000	1456.1772
79.0000	870.3218
74.0000	994.9332
90.0000	2113.5326
49.0000	721.8947
95.0000	1043.3082
73.0000	1001.2532
71.0000	1061.8418
109.0000	1663.0418
84.0000	931.4655
63.0000	963.5787
81.0000	800.1425
79.0000	1105.4465
51.0000	851.3730
78.0000	849.0347
113.0000	2170.5585
83.0000	933.1902
80.0000	935.6666
52.0000	661.4015
73.0000	830.3951
99.0000	1104.6683
79.0000	763.7251
76.0000	919.6043
77.0000	870.1793
47.0000	659.1237
78.0000	1475.0810
79.0000	824.8709
70.0000	946.9361
34.0000	425.5068
67.0000	670.3641
76.0000	970.8182
103.0000	1069.4354
87.0000	979.1486
91.0000	1000.5858
69.0000	1069.2745
66.0000	908.0066
66.0000	839.5213
96.0000	1615.2696
94.0000	1154.9424
70.0000	816.1372
102.0000	1702.4336
98.0000	1376.5290
81.0000	1178.9877
82.0000	1151.6163
75.0000	930.2322
110.0000	1962.1060
101.0000	1370.0321
87.0000	1037.5028
77.0000	898.3207
99.0000	1021.1425
103.0000	1227.4249
113.0000	1686.7211
79.0000	819.0360
71.0000	1007.3788
71.0000	941.1376
69.0000	1007.9147
84.0000	1462.2134
95.0000	937.0998
98.0000	1268.2665
82.0000	1406.7423
79.0000	1097.3477
71.0000	1305.6539
80.0000	1393.2279
53.0000	756.4470
98.0000	1890.9923
90.0000	1631.5355
49.0000	759.6025
102.0000	1151.5850
93.0000	1489.9383
104.0000	964.0602
125.0000	2642.1635
67.0000	1122.9871
71.0000	1027.2429
106.0000	1700.7457
111.0000	1292.9238
104.0000	1192.5234
43.0000	719.7805
80.0000	1325.6515
72.0000	1058.3969
87.0000	863.9375
101.0000	1028.9587
85.0000	907.0413
60.0000	858.1259
81.0000	1453.7386
77.0000	1096.6950
99.0000	1242.8178
55.0000	663.0626
73.0000	912.7212
84.0000	1146.2303
103.0000	1186.1619
89.0000	1303.7009
82.0000	1373.0827
109.0000	969.3317
73.0000	1192.5083
95.0000	1398.7952
80.0000	864.1342
73.0000	929.1523
85.0000	955.8933
90.0000	1607.1316
94.0000	1222.8720
95.0000	1619.1640
82.0000	961.7879
87.0000	872.3829
89.0000	923.7164
74.0000	1114.1095
102.0000	958.3340
46.0000	631.0055
48.0000	606.2112
73.0000	1134.8145
86.0000	1066.5402
90.0000	1299.3090
77.0000	1829.2611
48.0000	578.9680
101.0000	2009.4089
46.0000	658.2279
113.0000	1202.1364
93.0000	1900.0284
91.0000	1645.1517
65.0000	958.9807
111.0000	1288.1506
54.0000	750.9674
79.0000	1660.7336
59.0000	814.9724
37.0000	570.2456
64.0000	1023.8359
57.0000	845.0633
111.0000	2147.2187
95.0000	2250.3146
60.0000	622.0482
100.0000	1123.7437
119.0000	1586.2522
56.0000	875.9201
106.0000	1161.2063
87.0000	924.7854
67.0000	839.0733
60.0000	661.8459
50.0000	539.1623
90.0000	1164.4260
108.0000	1109.2881
103.0000	1235.9142
56.0000	797.1399
63.0000	1091.8626
83.0000	888.4391
86.0000	1265.0866
60.0000	912.4845
75.0000	1206.3151
77.0000	1358.5566
93.0000	2248.6289
77.0000	1225.8597
93.0000	1214.2109
68.0000	724.9855
79.0000	1279.0074
115.0000	1180.0627
91.0000	1447.8743
78.0000	973.2461
98.0000	1655.7584
102.0000	1272.1792
104.0000	1239.8613
87.0000	1131.3337
94.0000	1135.7059
69.0000	895.0866
78.0000	1063.2986
81.0000	1130.6971
103.0000	1293.7249
89.0000	994.3983
80.0000	1393.9311
64.0000	878.9653
57.0000	774.6612
83.0000	1169.2818
75.0000	1359.5808
83.0000	1166.7133
113.0000	1430.0727
80.0000	786.3638
71.0000	847.7523
97.0000	1045.9656
86.0000	1122.7181
69.0000	1325.3543
79.0000	1150.0939
79.0000	1080.2759
67.0000	790.5112
78.0000	950.7281
84.0000	1012.1107
120.0000	1376.0596
84.0000	879.8727
37.0000	469.4039
66.0000	928.4589
44.0000	606.4421
81.0000	1399.4156
65.0000	837.0591
53.0000	750.5012
79.0000	1115.5142
72.0000	1242.8564
99.0000	1111.8579
88.0000	875.6026
74.0000	847.6627
80.0000	827.6473
79.0000	1008.0972
88.0000	992.6953
85.0000	1192.5854
55.0000	870.7859
86.0000	1518.9444
106.0000	1018.5892
80.0000	876.9379
58.0000	1010.0119
101.0000	1989.9196
72.0000	1003.8287
93.0000	1269.9465
48.0000	672.3005
80.0000	1559.9449
60.0000	1324.3338
111.0000	1139.5280
100.0000	884.6423
118.0000	1100.3908
102.0000	1290.0884
93.0000	1487.3049
71.0000	1215.7648
32.0000	562.2028
96.0000	1391.9267
69.0000	899.9133
53.0000	839.2401
96.0000	1094.9429
75.0000	1168.2243
94.0000	1376.2587
81.0000	1533.6192
72.0000	1325.3905
83.0000	897.8886
53.0000	782.0256
108.0000	1062.1243
68.0000	1090.2312
130.0000	1570.3605
95.0000	1179.6186
92.0000	1281.5428
57.0000	581.2297
102.0000	1945.8448
113.0000	1450.7336
92.0000	1057.5046
78.0000	932.3047
99.0000	1151.8455
75.0000	976.9933
72.0000	722.9412
73.0000	786.8087
73.0000	945.2894
99.0000	1340.8967
69.0000	664.6413
76.0000	771.3158
76.0000	927.2497
50.0000	816.1568
109.0000	1854.5760
87.0000	1008.6050
45.0000	836.3899
82.0000	1038.3333
61.0000	659.6999
63.0000	902.3059
71.0000	879.3884
102.0000	1258.6803
69.0000	981.0341
75.0000	803.4501
65.0000	781.9949
53.0000	829.2961
87.0000	1689.0459
109.0000	1019.9706
85.0000	1111.2713
91.0000	1111.7716
90.0000	1075.7212
48.0000	734.7135
102.0000	1358.6905
90.0000	1034.8526
79.0000	765.2320
64.0000	956.7633
81.0000	1620.1889
72.0000	1036.2837
106.0000	1130.6034
55.0000	1247.9760
67.0000	762.8237
40.0000	507.3027
52.0000	749.7653
69.0000	938.3965
91.0000	1644.0839
94.0000	1075.9572
71.0000	711.9522
66.0000	907.0458
97.0000	1134.2434
68.0000	769.6571
103.0000	1665.3324
72.0000	1211.6303
62.0000	728.7688
63.0000	911.6381
118.0000	1990.2553
88.0000	859.2020
65.0000	833.2131
47.0000	635.0339
89.0000	1078.7715
84.0000	1381.7641
100.0000	1236.0518
94.0000	1016.8166
83.0000	1746.2520
98.0000	997.0316
124.0000	1221.7643
60.0000	1030.6891
88.0000	1067.7003
103.0000	1220.0016
71.0000	1101.9637
68.0000	698.4039
90.0000	889.0849
76.0000	830.1157
66.0000	657.1179
94.0000	1378.0682
84.0000	1346.6893
72.0000	870.3034
85.0000	997.3946
44.0000	802.7079
70.0000	829.0597
95.0000	1219.7032
91.0000	942.8446
70.0000	1229.8618
77.0000	718.8407
69.0000	1112.6814
70.0000	867.2946
89.0000	1221.2305
71.0000	1004.3963
26.0000	476.9444
86.0000	1218.1215
71.0000	923.5605
116.0000	1044.6607
114.0000	1119.4016
70.0000	993.3136
105.0000	1150.3686
107.0000	1152.3593
86.0000	1289.2572
92.0000	1397.7968
85.0000	814.3439
88.0000	1086.6168
104.0000	1139.1470
81.0000	665.4112
83.0000	1298.0555
105.0000	942.3312
66.0000	760.4393
72.0000	762.5956
67.0000	1445.9115
48.0000	646.9683
59.0000	789.6658
56.0000	787.3424
92.0000	1135.9912
58.0000	717.7883
71.0000	777.6143
96.0000	1749.9314
99.0000	1291.3172
108.0000	1206.7991
61.0000	641.6572
59.0000	749.0874
95.0000	1269.4329
68.0000	635.9906
58.0000	922.4619
117.0000	2337.6612
89.0000	1481.2225
77.0000	1150.3304
98.0000	1170.1333
72.0000	914.7677
105.0000	1360.4455
83.0000	862.9044
81.0000	972.6849
114.0000	1703.8275
66.0000	737.2462
74.0000	1637.1536
43.0000	1117.7102
74.0000	1679.6523
78.0000	1684.1116
88.0000	795.7135
49.0000	1036.2992
79.0000	1032.9898
105.0000	1068.9004
27.0000	508.2086
67.0000	947.9810
97.0000	1079.6092
119.0000	1906.4260
69.0000	1156.5414
87.0000	1055.3957
89.0000	1170.0479
74.0000	1044.9555
98.0000	1085.9263
77.0000	1015.0566
80.0000	762.1601
63.0000	760.0974
63.0000	900.8374
66.0000	849.3810
71.0000	679.2731
75.0000	1109.5134
53.0000	627.4361
56.0000	733.3621
102.0000	1371.0682
89.0000	1258.3434
90.0000	1615.5420
84.0000	1278.8839
87.0000	1037.9422
108.0000	1323.4047
85.0000	950.5598
71.0000	1400.7041
87.0000	934.1884
106.0000	1288.3245
80.0000	770.4310
55.0000	955.7217
93.0000	1139.8474
73.0000	787.7030
81.0000	735.4971
74.0000	745.0020
108.0000	1545.6054
103.0000	1615.5061
103.0000	1252.0495
119.0000	1245.0944
79.0000	1720.2616
55.0000	779.2073
105.0000	1881.2751
81.0000	1087.1486
102.0000	1339.1281
84.0000	813.6928
88.0000	1335.1300
76.0000	797.0119
49.0000	626.2747
54.0000	745.0825
116.0000	1340.1284
95.0000	1020.9309
56.0000	662.3564
96.0000	982.0163
67.0000	957.5406
94.0000	1269.8740
113.0000	1630.7483
87.0000	922.2733
91.0000	1060.5602
72.0000	1246.5504
93.0000	1523.4028
111.0000	1112.3183
87.0000	956.2489
80.0000	1362.7149
85.0000	1100.4853
70.0000	1132.5829
79.0000	933.6359
72.0000	1225.0910
96.0000	1212.9303
102.0000	1203.8438
94.0000	1167.3971
108.0000	1968.3800
84.0000	1749.1072
97.0000	1948.3275
94.0000	935.6089
99.0000	999.1176
89.0000	1158.9357
86.0000	1706.6036
52.0000	531.6277
73.0000	1111.4369
86.0000	1109.2412
81.0000	1125.7193
109.0000	1231.4073
104.0000	1257.1555
103.0000	1333.1181
92.0000	1119.1890
87.0000	1073.4934
118.0000	1797.1644
92.0000	1773.6550
118.0000	1393.8565
94.0000	1177.7198
121.0000	1133.7989
96.0000	1280.2359
93.0000	1241.4492
96.0000	1166.7733
102.0000	1239.3853
95.0000	1218.7485
82.0000	1331.1619
57.0000	740.3540
87.0000	1180.6862
94.0000	1549.2114
77.0000	1050.3276
95.0000	1149.9652
73.0000	1364.3475
92.0000	1443.7784
114.0000	1683.6936
94.0000	1970.8222
77.0000	1061.1711
76.0000	1019.4665
70.0000	989.2482
91.0000	1063.3626
87.0000	1011.8557
77.0000	954.0461
93.0000	1212.5626
67.0000	795.2081
89.0000	1109.4269
69.0000	843.0730
64.0000	694.2103
91.0000	890.7907
100.0000	1275.6206
127.0000	1210.1223
75.0000	1092.3058
98.0000	1242.8837
81.0000	1347.9866
46.0000	894.8810
131.0000	1251.2666
76.0000	874.8806
85.0000	1042.9209
78.0000	1490.3490
104.0000	1444.8502
108.0000	1559.7743
75.0000	1001.2972
108.0000	2301.5325
82.0000	959.4269
87.0000	996.1988
74.0000	927.2281
119.0000	1694.7908
80.0000	1032.0078
78.0000	1115.1018
63.0000	714.9182
97.0000	1447.3576
88.0000	1069.4279
72.0000	1090.1119
60.0000	670.4357
89.0000	1011.1400
76.0000	1011.1795
70.0000	992.0988
86.0000	1046.9919
106.0000	1175.2123
96.0000	1311.9710
72.0000	1107.1910
96.0000	1150.5772
88.0000	923.1013
81.0000	1319.7136
66.0000	804.0348
69.0000	836.8871
63.0000	881.4193
80.0000	818.8406
86.0000	1053.5445
108.0000	1434.8798
58.0000	686.2711
109.0000	1989.9156
87.0000	935.5020
103.0000	1039.0053
57.0000	822.1946
82.0000	1008.0377
84.0000	1309.5984
111.0000	1189.0080
73.0000	744.3897
91.0000	990.6947
82.0000	920.7627
105.0000	1195.0381
89.0000	1575.3184
91.0000	1243.8762
71.0000	752.7045
121.0000	1115.8405
101.0000	853.6158
113.0000	1508.9294
64.0000	923.4219
99.0000	1546.3958
89.0000	1591.7927
114.0000	1422.0563
83.0000	1302.5744
92.0000	971.8539
68.0000	886.3024
61.0000	1071.7556
73.0000	999.6980
119.0000	981.8859
80.0000	1324.7521
72.0000	1054.3624
97.0000	2018.1685
91.0000	1076.2026
87.0000	1217.2149
116.0000	1179.5813
90.0000	1923.9449
60.0000	1120.0750
58.0000	510.8307
79.0000	1027.0910
82.0000	1227.9756
64.0000	950.9048
91.0000	927.7995
120.0000	1131.8374
88.0000	1797.4971
74.0000	1557.9679
47.0000	583.8253
41.0000	687.3282
46.0000	647.1167
104.0000	1521.0247
56.0000	753.5330
95.0000	1006.0318
97.0000	1192.2198
82.0000	1100.2963
118.0000	1238.9463
82.0000	877.5261
125.0000	1146.6421
86.0000	1055.1038
97.0000	962.4323
94.0000	998.3126
54.0000	641.3018
114.0000	1118.7940
70.0000	1136.9679
83.0000	1064.6070
113.0000	1679.4797
61.0000	855.3853
75.0000	1342.3755
57.0000	855.1327
71.0000	1213.8682
101.0000	1042.3071
100.0000	906.1324
93.0000	1005.9722
115.0000	1315.5546
44.0000	919.2562
98.0000	1592.6996
82.0000	999.6940
77.0000	971.4999
71.0000	1150.0800
75.0000	1162.4302
89.0000	1232.0601
103.0000	1281.9813
72.0000	968.9665
81.0000	969.8845
81.0000	913.8074
47.0000	589.7762
62.0000	825.3193
78.0000	879.0904
52.0000	1005.4492
107.0000	1105.0195
61.0000	636.6192
72.0000	1929.3419
82.0000	1582.0645
81.0000	977.1776
110.0000	2739.5722
32.0000	802.3740
49.0000	1000.8376
84.0000	1426.4277
81.0000	1475.8875
105.0000	1690.2390
90.0000	978.6174
60.0000	773.4365
99.0000	1175.9269
71.0000	893.0017
78.0000	764.2225
74.0000	975.3789
93.0000	992.8807
86.0000	1128.5548
91.0000	2008.4113
78.0000	1434.7404
105.0000	1961.5392
61.0000	795.9774
106.0000	1399.2012
65.0000	939.2699
68.0000	928.7691
69.0000	707.8672
75.0000	792.7850
101.0000	1293.1094
81.0000	1026.6548
89.0000	995.8253
90.0000	1172.4112
70.0000	1490.4603
45.0000	597.3106
62.0000	811.5442
75.0000	1048.2004
70.0000	875.4473
58.0000	1119.8303
93.0000	1452.0868
77.0000	1226.3001
63.0000	786.1527
85.0000	1008.8033
122.0000	2440.4172
85.0000	1245.3803
80.0000	808.5914
98.0000	1067.4418
98.0000	984.6644
101.0000	993.7988
93.0000	1302.7371
91.0000	2057.2866
96.0000	1016.6415
81.0000	879.7841
61.0000	901.8980
74.0000	803.0318
96.0000	982.5945
79.0000	996.2229
76.0000	909.5779
62.0000	846.1466
56.0000	857.5127
81.0000	1125.3604
73.0000	1116.8867
73.0000	1135.9877
44.0000	767.2757
65.0000	901.0905
87.0000	1171.0252
62.0000	742.4284
61.0000	939.7553
83.0000	993.4163
53.0000	793.8589
45.0000	518.9798
69.0000	938.8568
101.0000	1079.7018
75.0000	1091.9945
92.0000	2202.4877
57.0000	727.2056
89.0000	1018.2986
83.0000	896.6092
92.0000	818.2616
96.0000	917.8802
76.0000	1026.2573
93.0000	950.3157
45.0000	711.0752
80.0000	1152.4565
97.0000	1157.6891
91.0000	1696.0083
100.0000	1063.9342
104.0000	1291.3884
111.0000	1826.1030
96.0000	2639.9667
115.0000	1280.7857
64.0000	900.9817
86.0000	887.1685
123.0000	1197.5391
67.0000	781.9130
62.0000	824.6890
52.0000	624.2692
64.0000	664.6262
78.0000	1162.2255
67.0000	747.5640
76.0000	993.2814
118.0000	1478.1921
96.0000	976.4466
115.0000	1367.3405
67.0000	882.2267
93.0000	1997.9600
50.0000	1172.4265
71.0000	955.4496
82.0000	1078.7289
78.0000	1068.2490
101.0000	1507.8554
76.0000	1017.9961
78.0000	1305.4103
79.0000	894.3892
77.0000	931.8519
72.0000	786.4350
112.0000	1234.4699
61.0000	855.7266
89.0000	995.9016
94.0000	1125.9680
75.0000	1222.3796
98.0000	1150.4225
101.0000	1433.4002
65.0000	696.9448
87.0000	1140.9873
103.0000	1345.2985
90.0000	1097.8852
62.0000	911.5043
81.0000	1460.4588
66.0000	975.4999
50.0000	631.7689
57.0000	1049.6952
126.0000	1204.5198
120.0000	1451.5922
62.0000	1099.4835
83.0000	1083.2968
91.0000	1233.1407
85.0000	1412.9416
80.0000	1228.9670
67.0000	642.6539
86.0000	899.0818
72.0000	1165.9708
81.0000	1336.7707
67.0000	1276.1332
84.0000	1238.2019
90.0000	1009.9267
68.0000	880.2863
68.0000	740.3107
76.0000	967.2394
53.0000	862.3480
63.0000	935.0743
78.0000	1292.1362
82.0000	1087.2976
88.0000	1296.7482
65.0000	807.3735
80.0000	879.9227
91.0000	1327.3959
112.0000	1273.1064
40.0000	437.4426
59.0000	934.1884
67.0000	998.8974
92.0000	1187.9411
58.0000	965.1756
77.0000	833.2947
74.0000	1234.2334
76.0000	1037.1634
90.0000	1959.5816
85.0000	1591.0387
57.0000	755.3039
99.0000	1093.6050
77.0000	887.6824
83.0000	1073.7244
78.0000	1179.8407
73.0000	1220.6343
45.0000	821.4889
80.0000	1135.2286
92.0000	1026.7892
74.0000	1320.9678
91.0000	1892.3414
54.0000	1180.7252
84.0000	883.3187
80.0000	994.0865
91.0000	1019.9902
84.0000	996.2429
63.0000	786.4121
79.0000	811.3766
38.0000	757.4985
61.0000	703.9574
61.0000	961.8461
90.0000	1446.4923
66.0000	930.1849
61.0000	985.1112
81.0000	941.2779
115.0000	1597.7797
101.0000	1208.5016
113.0000	1741.2490
64.0000	755.4707
93.0000	996.3674
34.0000	492.1707
50.0000	657.1271
88.0000	1303.2421
77.0000	1088.4282
88.0000	946.2642
104.0000	1289.9085
99.0000	1330.8719
77.0000	1018.9347
62.0000	884.2963
79.0000	1032.8078
110.0000	1450.9252
103.0000	1046.3174
85.0000	826.8422
104.0000	997.8337
100.0000	1461.5526
59.0000	767.0645
54.0000	617.4464
90.0000	1016.5196
89.0000	924.3181
76.0000	828.2536
81.0000	1052.0970
72.0000	838.2172
81.0000	1278.4068
